Type,SKU,Name,Published,Is featured?,Catalog visibility,In stock?,Regular price,Sold individually,Weight (kg),Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global
simple,aleksandrovic-harizma-aleksandrovic,Aleksandrović Harizma,1,0,visible,1,1770,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-harizma.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-prokupac-aleksandrovic,Aleksandrović Prokupac,1,0,visible,1,1770,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-prokupac.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-regent-aleksandrovic,Aleksandrović Regent,1,0,visible,1,2340,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-regent-reserve.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-rodoslov-aleksandrovic,Aleksandrović Rodoslov,1,0,visible,1,4980,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-rodoslov-magnum-3l.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-varijanta-aleksandrovic,Aleksandrović Varijanta,1,0,visible,1,1390,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-varijanta.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-vizija-aleksandrovic,Aleksandrović Vizija,1,0,visible,1,1700,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovic-vizija.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-trijumf-aleksandrovic,Aleksandrović Trijumf,1,0,visible,1,1920,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-trijumf.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-trijumf-gold-aleksandrovic,Aleksandrović Trijumf Gold,1,0,visible,1,2200,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-trijumf-gold.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-trijumf-noir-aleksandrovic,Aleksandrović Trijumf Noir,1,0,visible,1,2200,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-trijumf-noir-penu%C5%A1avac.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksandrovic-trijumf-teroir-aleksandrovic,Aleksandrović Trijumf Teroir,1,0,visible,1,2350,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksandrovi%C4%87-trijumf-terroir.png,Vinarija,Aleksandrović,1,1,Region,Šumadija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksic-kardas-aleksic,Aleksić Kardaš,1,0,visible,1,1010,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksi%C4%87-karda%C5%A1.png,Vinarija,Aleksić,1,1,Region,Vranje,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,aleksic-kardas-limited-aleksic,Aleksić Kardaš Limited,1,0,visible,1,1560,0,1.3,Crveno vino,https://15milja.com/images/wines/aleksi%C4%87-karda%C5%A1-limited.png,Vinarija,Aleksić,1,1,Region,Vranje,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,belo-brdo-a-m-cuvee-rouge-belo-brdo,Belo Brdo A.M. Cuvée Rouge,1,0,visible,1,1490,0,1.3,Crveno vino,https://15milja.com/images/wines/belo-brdo-cuvee-rouge.png,Vinarija,Belo Brdo,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,bjelica-babaroga-crvena-bjelica,Bjelica Babaroga Crvena,1,0,visible,1,5150,0,1.3,Crveno vino,https://15milja.com/images/wines/bjelica-babaroga-crvena.png,Vinarija,Bjelica,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,bjelica-graffiti-bjelica,Bjelica Graffiti,1,0,visible,1,2500,0,1.3,Crveno vino,https://15milja.com/images/wines/bjelica-graffiti-crveno.png,Vinarija,Bjelica,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,bjelica-saga-bjelica,Bjelica Saga,1,0,visible,1,2220,0,1.3,Crveno vino,https://15milja.com/images/wines/bjelica-saga.png,Vinarija,Bjelica,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,budimir-triada-prokupac-budimir,Budimir Triada Prokupac,1,0,visible,1,1100,0,1.3,Crveno vino,https://15milja.com/images/wines/budimir-triada-prokupac.png,Vinarija,Budimir,1,1,Region,Negotin,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,budimir-projekat-iks-budimir,Budimir Projekat IKS,1,0,visible,1,1750,0,1.3,Crveno vino,https://15milja.com/images/wines/budimir-projekat-x.png,Vinarija,Budimir,1,1,Region,Negotin,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,chichateau-fabula-lagum-chichateau,Chichateau Fabula Lagum,1,0,visible,1,3260,0,1.3,Crveno vino,https://15milja.com/images/wines/chichateau-fabula-lagum.png,Vinarija,Chichateau,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,chichateau-fabula-mala-chichateau,Chichateau Fabula Mala,1,0,visible,1,1760,0,1.3,Crveno vino,https://15milja.com/images/wines/chichateau-fabula-mala-0.75-l.png,Vinarija,Chichateau,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,cilic-cabernet-merlot-cilic,Čilić Cabernet-Merlot,1,0,visible,1,1330,0,1.3,Crveno vino,https://15milja.com/images/wines/cili%C4%87-crni-vrh-cabernet-%26-merlot.png,Vinarija,Čilić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,deuric-aksiom-crveni-deuric,Deurić Aksiom Crveni,1,0,visible,1,2070,0,1.3,Crveno vino,https://15milja.com/images/wines/deuri%C4%87-aksiom-crveni.png,Vinarija,Deurić,1,1,Region,Župa,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,deuric-merlot-deuric,Deurić Merlot,1,0,visible,1,1300,0,1.3,Crveno vino,https://15milja.com/images/wines/deuri%C4%87-princeps-merlot.png,Vinarija,Deurić,1,1,Region,Župa,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,deuric-pinot-noir-deuric,Deurić Pinot Noir,1,0,visible,1,1360,0,1.3,Crveno vino,https://15milja.com/images/wines/deuri%C4%87-pinot-noir.png,Vinarija,Deurić,1,1,Region,Župa,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,deuric-probus-deuric,Deurić Probus,1,0,visible,1,1690,0,1.3,Crveno vino,https://15milja.com/images/wines/deuri%C4%87-probus-276.png,Vinarija,Deurić,1,1,Region,Župa,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,doja-prokupac-doja,Doja Prokupac,1,0,visible,1,1490,0,1.3,Crveno vino,https://15milja.com/images/wines/doja-prokupac.png,Vinarija,Doja,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,draganic-palava-profil-draganic,Draganić Pálava Profil,1,0,visible,1,1600,0,1.3,Crveno vino,https://15milja.com/images/wines/draganic-palava-profil.png,Vinarija,Draganić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,erdevik-grand-trianon-erdevik,Erdevik Grand Trianon,1,0,visible,1,2680,0,1.3,Crveno vino,https://15milja.com/images/wines/erdevik-grand-trianon.png,Vinarija,Erdevik,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,erdevik-marlon-delon-erdevik,Erdevik Marlon Delon,1,0,visible,1,4280,0,1.3,Crveno vino,https://15milja.com/images/wines/erdevik-marlon-delon.png,Vinarija,Erdevik,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,erdevik-omnibus-lector-erdevik,Erdevik Omnibus Lector,1,0,visible,1,4280,0,1.3,Crveno vino,https://15milja.com/images/wines/erdevik-omnibus-lector-chardonnay.png,Vinarija,Erdevik,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,erdevik-stifler-s-mom-erdevik,Erdevik Stifler's Mom,1,0,visible,1,4280,0,1.3,Crveno vino,https://15milja.com/images/wines/erdevik-stifler's-mom-shiraz.png,Vinarija,Erdevik,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,erdevik-tri-crvene-koze-erdevik,Erdevik Tri Crvene Koze,1,0,visible,1,810,0,1.3,Crveno vino,https://15milja.com/images/wines/erdevik-tri-crvene-koze.png,Vinarija,Erdevik,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,erdevik-trianon-erdevik,Erdevik Trianon,1,0,visible,1,1690,0,1.3,Crveno vino,https://15milja.com/images/wines/erdevik-trianon.png,Vinarija,Erdevik,1,1,Region,Fruška Gora,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,ivanovic-prokupac-ivanovic,Ivanović Prokupac,1,0,visible,1,1490,0,1.3,Crveno vino,https://15milja.com/images/wines/ivanovi%C4%87-prokupac-0.75-l.png,Vinarija,Ivanović,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jeremic-kanon-jeremic,Jeremić Kanon,1,0,visible,1,1700,0,1.3,Crveno vino,https://15milja.com/images/wines/jeremi%C4%87-kanon.png,Vinarija,Jeremić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jeremic-merlot-terroir-jeremic,Jeremić Merlot Terroir,1,0,visible,1,3260,0,1.3,Crveno vino,https://15milja.com/images/wines/jeremi%C4%87-merlot-terroire.png,Vinarija,Jeremić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jeremic-sonata-jeremic,Jeremić Sonata,1,0,visible,1,1590,0,1.3,Crveno vino,https://15milja.com/images/wines/jeremi%C4%87-sonata.png,Vinarija,Jeremić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jovic-cabernet-sauvignon-jovic,Jović Cabernet Sauvignon,1,0,visible,1,1670,0,1.3,Crveno vino,https://15milja.com/images/wines/jovi%C4%87-cabernet-sauvignon.png,Vinarija,Jović,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jovic-dionizije-jovic,Jović Dionizije,1,0,visible,1,2780,0,1.3,Crveno vino,https://15milja.com/images/wines/jovi%C4%87-dionizije.png,Vinarija,Jović,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jovic-vranac-jovic,Jović Vranac,1,0,visible,1,2010,0,1.3,Crveno vino,https://15milja.com/images/wines/jovi%C4%87-vranac-potrkanjski.png,Vinarija,Jović,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
